用户cookie,时戳,是否转化,转化值,渠道
7i09FnnkCE0i3i7hkoFBhBDDD,2021-07-11T07:00:04Z,0,0,B站
7i09FnnkCE0i3i7hkoFBhBDDD,2021-07-14T11:15:13Z,0,0,B站
7i09FnnkCE0i3i7hkoFBhBDDD,2021-07-14T12:35:04Z,0,0,B站
7i09kE9F0iFBno3h97AB9ioD9,2021-07-18T15:40:55Z,0,0,付费搜索
7i09kE9F0iFBno3h97AB9ioD9,2021-07-18T15:41:30Z,0,0,付费搜索
7i09n9DC9ni7n3CFE0Bf300on,2021-07-02T09:16:17Z,0,0,B站
7i09o3AA9h0oFkfB9k9hfFDDE,2021-07-28T12:14:55Z,0,0,付费搜索
7i09o3AA9h0oFkfB9k9hfFDDE,2021-07-28T12:15:15Z,0,0,付费搜索
7i0A0DhF7oEfkiD0ooo0oEkAE,2021-07-05T08:24:56Z,0,0,快手
7i0A0DhF7oEfkiD0ooo0oEkAE,2021-07-13T18:23:49Z,0,0,快手
7i0A0DhF7oEfkiD0ooo0oEkAE,2021-07-13T18:26:25Z,0,0,快手
7i0A0DhF7oEfkiD0ooo0oEkAE,2021-07-13T18:28:07Z,0,0,快手
7i0A3ECBioffk3CikCAC37o7h,2021-07-18T14:26:58Z,0,0,B站
7i0A3ECBioffk3CikCAC37o7h,2021-07-18T14:30:18Z,0,0,B站
7i0A3ECBioffk3CikCAC37o7h,2021-07-27T11:07:22Z,0,0,抖音
7i0A9FAC70nnD3DfE9Bh0h79f,2021-07-01T22:05:46Z,0,0,快手
7i0A9FAC70nnD3DfE9Bh0h79f,2021-07-03T15:28:34Z,1,8.5,快手
7i0ADf3fhCBFECnhBn9BBCB0f,2021-07-19T19:29:37Z,0,0,快手
7i0ADf3fhCBFECnhBn9BBCB0f,2021-07-19T19:30:38Z,0,0,快手
7i0ADhoBho9nEh7Fnh3okC07A,2021-07-28T10:20:55Z,0,0,付费搜索
7i0ADhoBho9nEh7Fnh3okC07A,2021-07-28T10:28:02Z,0,0,小红书
7i0AFDDE0n09oCkFB3ionh90k,2021-07-17T22:00:09Z,0,0,小红书
7i0Afi7hFDfEAA3CEokDFnDEE,2021-07-27T18:59:41Z,0,0,B站
7i0AhA7FDh9093BED7hf39fDf,2021-07-11T10:36:58Z,0,0,付费搜索
7i0AhA7FDh9093BED7hf39fDf,2021-07-11T10:37:08Z,0,0,付费搜索
7i0AhA7FDh9093BED7hf39fDf,2021-07-11T10:37:26Z,0,0,付费搜索
7i0AnAo7DhD7Afo0DkoCnCiDi,2021-07-11T09:44:36Z,0,0,付费搜索
7i0AnAo7DhD7Afo0DkoCnCiDi,2021-07-11T11:19:52Z,0,0,付费搜索
7i0AnAo7DhD7Afo0DkoCnCiDi,2021-07-11T11:20:44Z,0,0,付费搜索
7i0AnAo7DhD7Afo0DkoCnCiDi,2021-07-27T13:44:10Z,0,0,小红书
7i0B0Ef0FDh9EBfA3i0innfno,2021-07-12T14:35:30Z,0,0,小红书
7i0B30Eo00ihihinEABi30oBB,2021-07-17T10:47:23Z,0,0,付费搜索
7i0B3EoDh79EEi9o0EhA773AF,2021-07-21T07:47:02Z,0,0,B站
7i0BBhDnhfi90BkDk7Cn0k79E,2021-07-23T12:46:42Z,0,0,B站
7i0C79099hA933hhEi9oCfkCi,2021-07-06T23:43:32Z,0,0,付费搜索
7i0C7ih3hnE99hA973fEF9iBn,2021-07-17T19:02:33Z,0,0,B站
7i0C99BhhiB037BDDkinhC397,2021-07-08T18:36:42Z,0,0,付费搜索
7i0DFoCD7CCo799kDB7CBDBfD,2021-07-12T22:05:39Z,0,0,快手
7i0Dkif3AhDFBA3FABk7ffFE7,2021-07-14T20:00:48Z,0,0,B站
7i0Dkif3AhDFBA3FABk7ffFE7,2021-07-14T20:01:23Z,0,0,B站
7i0Dkif3AhDFBA3FABk7ffFE7,2021-07-26T00:59:25Z,0,0,付费搜索
7i0Dkif3AhDFBA3FABk7ffFE7,2021-07-26T01:00:31Z,0,0,付费搜索
7i0Dkif3AhDFBA3FABk7ffFE7,2021-07-26T01:00:41Z,0,0,付费搜索
7i0DnoAE9F9f7nk7n09AEniBf,2021-07-15T00:27:21Z,0,0,快手
7i0DnoAE9F9f7nk7n09AEniBf,2021-07-20T22:01:06Z,0,0,快手
7i0DnoAE9F9f7nk7n09AEniBf,2021-07-20T22:01:30Z,0,0,快手
7i0E3kFBoofn0BDEBnioF7nif,2021-07-07T13:13:15Z,0,0,付费搜索
7i0E3kFBoofn0BDEBnioF7nif,2021-07-20T07:34:11Z,0,0,B站
7i0EEfo9F30E9E9knEn30DfFA,2021-07-07T15:28:03Z,0,0,付费搜索
7i0EEfo9F30E9E9knEn30DfFA,2021-07-08T09:15:50Z,0,0,B站
7i0EEfo9F30E9E9knEn30DfFA,2021-07-14T14:26:44Z,0,0,B站
7i0EEfo9F30E9E9knEn30DfFA,2021-07-14T14:59:36Z,0,0,付费搜索
7i0EEfo9F30E9E9knEn30DfFA,2021-07-17T11:08:05Z,0,0,付费搜索
7i0EEfo9F30E9E9knEn30DfFA,2021-07-18T16:56:59Z,0,0,付费搜索
7i0EfEf00fo0EC9CABAif7A7i,2021-07-29T09:15:56Z,0,0,付费搜索
7i0EfEf00fo0EC9CABAif7A7i,2021-07-29T09:16:12Z,0,0,付费搜索
7i0EfEf00fo0EC9CABAif7A7i,2021-07-30T15:46:57Z,0,0,抖音
7i0FfnCnE07hA3io3DC0DoiCi,2021-07-06T18:49:16Z,0,0,小红书
7i0FfnCnE07hA3io3DC0DoiCi,2021-07-14T15:11:17Z,0,0,付费搜索
7i0FfnCnE07hA3io3DC0DoiCi,2021-07-17T12:45:02Z,0,0,小红书
7i0FfnCnE07hA3io3DC0DoiCi,2021-07-21T15:34:33Z,0,0,小红书
7i0FnBCAFC97kF7nCDACiD977,2021-07-02T13:39:08Z,0,0,快手
7i0FooDDCEkhFhoDf0B79kn3E,2021-07-25T18:25:03Z,0,0,B站
7i0fFECoionEAh3nF7nkBAhk0,2021-07-13T04:04:30Z,0,0,小红书
7i0hCDFi0fFB0B3nooFAB7i9n,2021-07-02T07:33:58Z,0,0,快手
7i0hCDFi0fFB0B3nooFAB7i9n,2021-07-02T07:40:23Z,0,0,快手
7i0hhFEkBBD7Ch930i3f970Df,2021-07-08T19:25:59Z,0,0,快手
7i0iBf3nkE7n3o9Ff0AA7nFoE,2021-07-19T18:02:13Z,0,0,快手
7i0iBf3nkE7n3o9Ff0AA7nFoE,2021-07-20T21:32:35Z,0,0,快手
7i0iBf3nkE7n3o9Ff0AA7nFoE,2021-07-22T22:14:11Z,0,0,快手
7i0iBf3nkE7n3o9Ff0AA7nFoE,2021-07-23T18:49:25Z,0,0,快手
7i0iBf3nkE7n3o9Ff0AA7nFoE,2021-07-23T18:49:54Z,0,0,快手
7i0ifCDBB9oFEiFfiCEifkB30,2021-07-03T12:41:38Z,0,0,抖音
7i0ifCDBB9oFEiFfiCEifkB30,2021-07-06T14:41:37Z,0,0,B站
7i0ifCDBB9oFEiFfiCEifkB30,2021-07-28T09:17:05Z,1,6.5,抖音
7i0ii7AhfACiFi7E9D9Bfn333,2021-07-14T13:06:38Z,0,0,小红书
7i0ii9DC0F9oiE7AoA7nC9Do9,2021-07-02T13:12:16Z,0,0,小红书
7i0ii9DC0F9oiE7AoA7nC9Do9,2021-07-03T11:27:23Z,0,0,小红书
7i0ii9DC0F9oiE7AoA7nC9Do9,2021-07-06T19:54:47Z,0,0,小红书
7i0ii9DC0F9oiE7AoA7nC9Do9,2021-07-06T19:55:31Z,0,0,小红书
7i0ii9DC0F9oiE7AoA7nC9Do9,2021-07-06T20:26:12Z,0,0,小红书
7i0ii9DC0F9oiE7AoA7nC9Do9,2021-07-06T20:26:59Z,0,0,小红书
7i0ii9DC0F9oiE7AoA7nC9Do9,2021-07-06T21:26:01Z,0,0,小红书
7i0ii9DC0F9oiE7AoA7nC9Do9,2021-07-13T10:37:04Z,0,0,小红书
7i0ii9DC0F9oiE7AoA7nC9Do9,2021-07-13T11:21:21Z,0,0,小红书
7i0ii9DC0F9oiE7AoA7nC9Do9,2021-07-13T22:40:44Z,0,0,小红书
7i0ii9DC0F9oiE7AoA7nC9Do9,2021-07-17T22:00:10Z,0,0,小红书
7i0ii9DC0F9oiE7AoA7nC9Do9,2021-07-18T10:05:38Z,0,0,付费搜索
7i0ii9DC0F9oiE7AoA7nC9Do9,2021-07-18T10:05:38Z,0,0,付费搜索
7i0ii9DC0F9oiE7AoA7nC9Do9,2021-07-20T20:52:32Z,0,0,小红书
7i0ii9DC0F9oiE7AoA7nC9Do9,2021-07-20T22:39:41Z,0,0,小红书
7i0ii9DC0F9oiE7AoA7nC9Do9,2021-07-21T23:10:04Z,0,0,小红书
7i0ii9DC0F9oiE7AoA7nC9Do9,2021-07-22T18:52:32Z,0,0,小红书
7i0iinfEFnf3hDCfhnhEh9C9E,2021-07-12T12:57:43Z,0,0,付费搜索
7i0ikEF3h3n9k00FDhCEnE0An,2021-07-07T14:50:37Z,0,0,付费搜索
7i0ikEF3h3n9k00FDhCEnE0An,2021-07-19T16:28:28Z,0,0,B站
7i0ikEF3h3n9k00FDhCEnE0An,2021-07-22T12:03:46Z,0,0,B站
7i0ikEF3h3n9k00FDhCEnE0An,2021-07-23T14:10:51Z,0,0,B站
7i0inhAF330Bh0nDC779o3ofF,2021-07-08T09:17:12Z,0,0,B站
7i0inhAF330Bh0nDC779o3ofF,2021-07-22T13:27:50Z,0,0,快手
7i0inhAF330Bh0nDC779o3ofF,2021-07-22T13:27:58Z,0,0,快手
7i0inhAF330Bh0nDC779o3ofF,2021-07-28T13:32:21Z,0,0,B站
7i0k773knknA0BFo7DCEh0oFn,2021-07-24T12:35:30Z,0,0,付费搜索
7i0khCk7D0C7BohkDFnnnAFkh,2021-07-11T11:19:30Z,0,0,小红书
7i0khCk7D0C7BohkDFnnnAFkh,2021-07-12T07:49:52Z,0,0,小红书
7i0khCk7D0C7BohkDFnnnAFkh,2021-07-12T10:26:50Z,0,0,小红书
7i0khCk7D0C7BohkDFnnnAFkh,2021-07-19T07:58:23Z,0,0,小红书
7i0khCk7D0C7BohkDFnnnAFkh,2021-07-19T07:58:41Z,0,0,小红书
7i0n0k0nCD770hAofEA0Ao3ff,2021-07-28T12:34:39Z,0,0,付费搜索
7i0nB09FFoh7F73CDii3fhoCk,2021-07-04T18:35:56Z,1,6.5,小红书
7i0nB3BfEfn7foCfk77Ck93hE,2021-07-18T18:16:43Z,0,0,付费搜索
7i0nEhi7DFDf0AkfECADDi0oh,2021-07-07T14:01:59Z,0,0,付费搜索
7i0oAEBh39CEDoiAAFiFo3Fnn,2021-07-21T17:15:28Z,0,0,付费搜索
7i0oAEBh39CEDoiAAFiFo3Fnn,2021-07-25T09:27:31Z,0,0,快手
7i0oAEBh39CEDoiAAFiFo3Fnn,2021-07-27T06:24:41Z,0,0,B站
7i0oBBknADhF3n0FEFD9kfAkB,2021-07-11T11:41:15Z,0,0,付费搜索
7i0oD7BAAFknBfAf3kkCCBDh9,2021-07-14T15:59:09Z,0,0,B站
7i0oDEFnhD9iE79AFhEF9Ah3k,2021-07-22T14:41:00Z,1,6.5,付费搜索
7i0oFhhkn9A0iFn9B3fnfin79,2021-07-15T15:22:56Z,0,0,付费搜索
7i30FFEk9kCBh9niEF0fiki7F,2021-07-02T10:10:51Z,0,0,快手
7i30FFEk9kCBh9niEF0fiki7F,2021-07-02T14:33:04Z,0,0,快手
7i30FFEk9kCBh9niEF0fiki7F,2021-07-03T10:10:38Z,1,6,快手
7i30hEn3kDnEii7Ann3fhkDDB,2021-07-29T20:02:30Z,0,0,B站
7i30nF7nFoki3hEDf9nDikE9F,2021-07-17T09:47:04Z,0,0,抖音
7i339k7iioDi9B9377fCoCFEk,2021-07-07T15:20:53Z,1,7,付费搜索
7i33ikD3kf9FnCkoDkhnkDnhh,2021-07-07T13:57:50Z,0,0,付费搜索
7i33nFBhfEhChkF3f00ki73Dn,2021-07-14T11:19:18Z,0,0,快手
7i379ifn9C0ko9CF00ikD9Fon,2021-07-28T11:42:34Z,0,0,付费搜索
7i379ifn9C0ko9CF00ikD9Fon,2021-07-28T12:08:17Z,0,0,付费搜索
7i379ifn9C0ko9CF00ikD9Fon,2021-07-28T12:08:22Z,0,0,付费搜索
7i37CCBnAC7i0kFFf9hE979B3,2021-07-18T16:23:17Z,0,0,快手
7i37D9oCkCDhkAAifiFEAEEEk,2021-07-10T09:24:45Z,0,0,快手
7i37D9oCkCDhkAAifiFEAEEEk,2021-07-18T09:34:34Z,0,0,快手
7i37ioBAEiDfFAEfh9BACDCF0,2021-07-25T06:49:58Z,0,0,B站
7i393ok37iikE33o7AAAkh7CC,2021-07-28T09:09:39Z,0,0,B站
7i397BihkCi3AfnhCifC3oA0D,2021-07-19T14:07:25Z,0,0,小红书
7i399kF3h7fio9foC77DC3f9f,2021-07-28T16:24:14Z,0,0,快手
7i39E093kEf8el9i77hf77Bk3,2021-07-15T20:02:53Z,0,0,小红书
7i39FhDDDEfDno9BCnFfifFAi,2021-07-04T07:52:58Z,0,0,小红书
7i39FhDDDEfDno9BCnFfifFAi,2021-07-04T08:13:39Z,0,0,小红书
7i39FhDDDEfDno9BCnFfifFAi,2021-07-16T12:12:33Z,0,0,付费搜索
7i39FhDDDEfDno9BCnFfifFAi,2021-07-16T12:13:03Z,0,0,付费搜索
7i39hohnkCnBfD3393k0hDoD3,2021-07-08T19:23:06Z,0,0,B站
7i39hohnkCnBfD3393k0hDoD3,2021-07-11T10:03:25Z,1,6.5,抖音
7i3AA9Ahin73CfiFC9on0nB3F,2021-07-30T07:39:55Z,0,0,B站
7i3AAiFDE3DkBBEfCCFnfD39F,2021-07-08T12:28:15Z,0,0,付费搜索
7i3ABCi9iffBAfAAn0hon7f0A,2021-07-21T14:09:58Z,0,0,小红书
7i3ABnhfAiEhhCfk3nBAh7h0h,2021-07-10T12:41:36Z,0,0,付费搜索
7i3ABnhfAiEhhCfk3nBAh7h0h,2021-07-10T12:42:18Z,0,0,付费搜索
7i3ABnhfAiEhhCfk3nBAh7h0h,2021-07-19T08:33:22Z,0,0,付费搜索
7i3ABnhfAiEhhCfk3nBAh7h0h,2021-07-19T08:33:54Z,0,0,付费搜索
7i3ABoAk0Cn3hoE9fnnCi3h39,2021-07-18T12:07:40Z,0,0,付费搜索
7i3AC0DBki3hBn37DEh0Fok7o,2021-07-07T12:52:21Z,0,0,小红书
7i3AC0DBki3hBn37DEh0Fok7o,2021-07-07T13:38:12Z,0,0,小红书
7i3AC0DBki3hBn37DEh0Fok7o,2021-07-11T14:56:28Z,0,0,小红书
7i3Aini7E90F3iCB77AD7CA93,2021-07-01T21:38:49Z,0,0,快手
7i3Aini7E90F3iCB77AD7CA93,2021-07-01T21:38:49Z,0,0,快手
7i3Aini7E90F3iCB77AD7CA93,2021-07-01T21:39:21Z,0,0,快手
7i3Aini7E90F3iCB77AD7CA93,2021-07-06T23:17:02Z,0,0,快手
7i3Aini7E90F3iCB77AD7CA93,2021-07-08T23:11:22Z,0,0,快手
7i3Aini7E90F3iCB77AD7CA93,2021-07-14T14:04:16Z,0,0,快手
7i3Aini7E90F3iCB77AD7CA93,2021-07-18T17:20:51Z,0,0,快手
7i3Aini7E90F3iCB77AD7CA93,2021-07-18T17:20:52Z,0,0,快手
7i3Aini7E90F3iCB77AD7CA93,2021-07-19T06:34:35Z,0,0,快手
7i3Aini7E90F3iCB77AD7CA93,2021-07-19T06:34:44Z,0,0,快手
7i3Aini7E90F3iCB77AD7CA93,2021-07-19T06:34:45Z,0,0,快手
7i3Aini7E90F3iCB77AD7CA93,2021-07-19T06:35:19Z,0,0,快手
7i3Aini7E90F3iCB77AD7CA93,2021-07-22T06:26:14Z,0,0,快手
7i3Aini7E90F3iCB77AD7CA93,2021-07-22T06:26:22Z,0,0,快手
7i3Aini7E90F3iCB77AD7CA93,2021-07-22T06:26:24Z,0,0,快手
7i3Aini7E90F3iCB77AD7CA93,2021-07-22T06:28:07Z,0,0,快手
7i3Aini7E90F3iCB77AD7CA93,2021-07-23T20:27:56Z,0,0,快手
7i3Aini7E90F3iCB77AD7CA93,2021-07-23T21:56:16Z,0,0,快手
7i3Aini7E90F3iCB77AD7CA93,2021-07-23T21:56:44Z,0,0,快手
7i3Aini7E90F3iCB77AD7CA93,2021-07-23T21:56:45Z,0,0,快手
7i3Aini7E90F3iCB77AD7CA93,2021-07-23T21:56:58Z,0,0,快手
7i3Aini7E90F3iCB77AD7CA93,2021-07-23T21:56:58Z,0,0,快手
7i3Aini7E90F3iCB77AD7CA93,2021-07-23T23:00:22Z,0,0,快手
7i3Aini7E90F3iCB77AD7CA93,2021-07-24T14:46:03Z,0,0,快手
7i3Aini7E90F3iCB77AD7CA93,2021-07-24T14:46:34Z,1,5,快手
7i3AnFDAokBFBDiBoCCBABEBn,2021-07-02T22:17:50Z,0,0,付费搜索
7i3AnFDAokBFBDiBoCCBABEBn,2021-07-25T21:32:45Z,0,0,快手
7i3AnFDAokBFBDiBoCCBABEBn,2021-07-25T21:44:03Z,0,0,付费搜索
7i3BffBEfkiDfBnB7iBCCnEhD,2021-07-02T14:20:39Z,0,0,快手
7i3BnECfFBhfDh73Do7CAkikn,2021-07-08T12:20:39Z,0,0,付费搜索
7i3BoFkF393hBCCBhnoo3ABCf,2021-07-16T09:39:49Z,0,0,小红书
7i3CB37kCiDo70h007CkE9khn,2021-07-18T22:17:25Z,0,0,快手
7i3CB37kCiDo70h007CkE9khn,2021-07-26T23:53:07Z,0,0,快手
7i3CC0kB77fFnf7CEhEAEfEhE,2021-07-04T17:53:15Z,0,0,快手
7i3CC0kB77fFnf7CEhEAEfEhE,2021-07-05T20:30:30Z,0,0,快手
7i3CC0kB77fFnf7CEhEAEfEhE,2021-07-13T17:10:55Z,0,0,快手
7i3CCEFknDnBDAFiC37CkBBDh,2021-07-01T14:33:50Z,0,0,快手
7i3CCEFknDnBDAFiC37CkBBDh,2021-07-06T00:04:10Z,0,0,快手
7i3CCEFknDnBDAFiC37CkBBDh,2021-07-09T21:12:12Z,0,0,快手
7i3CCEFknDnBDAFiC37CkBBDh,2021-07-09T21:12:17Z,0,0,快手
7i3CCEFknDnBDAFiC37CkBBDh,2021-07-09T21:12:50Z,0,0,快手
7i3CCEFknDnBDAFiC37CkBBDh,2021-07-29T14:27:22Z,0,0,快手
7i3CCEFknDnBDAFiC37CkBBDh,2021-07-29T23:12:34Z,0,0,快手
7i3CDofFBECAE0A73iEooAEEi,2021-07-13T19:44:56Z,0,0,快手
7i3CDofFBECAE0A73iEooAEEi,2021-07-13T19:44:59Z,0,0,快手
7i3CDofFBECAE0A73iEooAEEi,2021-07-13T19:45:12Z,0,0,快手
7i3CDofFBECAE0A73iEooAEEi,2021-07-13T19:45:25Z,0,0,快手
7i3CnhnB3k9DF0093nAhF90Bf,2021-07-29T17:27:53Z,1,8,B站
7i3D0B9nBFBkh3nBAiBkA9ohn,2021-07-19T11:35:18Z,0,0,小红书
7i3D9kEfnhkiBCn3DCEoBD0DB,2021-07-17T15:22:34Z,0,0,快手
7i3DD9o0f7ihAniC09EioihAC,2021-07-06T14:41:36Z,0,0,付费搜索
7i3DD9o0f7ihAniC09EioihAC,2021-07-06T14:42:27Z,0,0,付费搜索
7i3DDFBkf9Cn7E93nnDh70A7D,2021-07-11T15:29:36Z,0,0,B站
7i3DDFBkf9Cn7E93nnDh70A7D,2021-07-11T15:34:04Z,0,0,B站
7i3DDfEfh09Ff7Fk7kfCBfBDh,2021-07-02T20:52:17Z,0,0,付费搜索
7i3DDfEfh09Ff7Fk7kfCBfBDh,2021-07-08T15:28:31Z,0,0,B站
7i3DDfEfh09Ff7Fk7kfCBfBDh,2021-07-08T15:29:20Z,0,0,B站
7i3DDnBhC09o3oA9AnAhfkf3B,2021-07-17T19:16:00Z,0,0,小红书
7i3DDnBhC09o3oA9AnAhfkf3B,2021-07-25T20:04:05Z,0,0,付费搜索
7i3Dii3D0BB0fFnFCf7nkFn7F,2021-07-04T10:48:17Z,0,0,付费搜索
7i3Dii3D0BB0fFnFCf7nkFn7F,2021-07-04T10:49:09Z,0,0,付费搜索
7i3DkoEfE97Ei3D7AniiEACBk,2021-07-02T15:32:50Z,0,0,快手
7i3DkoEfE97Ei3D7AniiEACBk,2021-07-13T15:00:33Z,0,0,快手
7i3DkoEfE97Ei3D7AniiEACBk,2021-07-15T14:15:12Z,0,0,快手
7i3DkoEfE97Ei3D7AniiEACBk,2021-07-18T12:03:53Z,0,0,快手
7i3DkoEfE97Ei3D7AniiEACBk,2021-07-19T16:08:31Z,0,0,快手
7i3DkoEfE97Ei3D7AniiEACBk,2021-07-20T06:38:26Z,0,0,快手
7i3DkoEfE97Ei3D7AniiEACBk,2021-07-20T15:37:26Z,0,0,快手
7i3DkoEfE97Ei3D7AniiEACBk,2021-07-20T15:37:28Z,0,0,快手
7i3DkoEfE97Ei3D7AniiEACBk,2021-07-25T22:38:09Z,0,0,快手
7i3E9h9FA9B7k0FAiiD7n907E,2021-07-14T16:15:59Z,0,0,B站
7i3EfkoAE0noh33F9BFBFEEoo,2021-07-12T16:26:39Z,0,0,B站
7i3EfkoAE0noh33F9BFBFEEoo,2021-07-12T16:27:17Z,0,0,B站
7i3Ek0hhFEko3303FDofADfFE,2021-07-04T00:40:00Z,0,0,付费搜索
7i3Ek0hhFEko3303FDofADfFE,2021-07-04T23:05:20Z,0,0,付费搜索
7i3F0nEoBAoi0kDAfnk7DCohh,2021-07-07T22:00:00Z,0,0,B站
7i3F0nEoBAoi0kDAfnk7DCohh,2021-07-19T14:54:16Z,0,0,小红书
7i3F0nEoBAoi0kDAfnk7DCohh,2021-07-19T14:58:19Z,0,0,小红书
7i3F0nEoBAoi0kDAfnk7DCohh,2021-07-19T14:58:20Z,0,0,小红书
7i3F0nEoBAoi0kDAfnk7DCohh,2021-07-21T05:35:51Z,0,0,付费搜索
7i3FEA0k0AEA3n9DAhnEhBf7f,2021-07-14T13:33:37Z,0,0,付费搜索
7i3FEA0k0AEA3n9DAhnEhBf7f,2021-07-18T23:55:08Z,0,0,小红书
7i3FEA0k0AEA3n9DAhnEhBf7f,2021-07-19T12:17:11Z,0,0,小红书
7i3FEA0k0AEA3n9DAhnEhBf7f,2021-07-29T11:25:51Z,0,0,小红书
7i3FF3FADFD0D70n3knC9BDA9,2021-07-11T23:03:42Z,0,0,抖音
7i3FF3FADFD0D70n3knC9BDA9,2021-07-11T23:04:17Z,0,0,B站
7i3FknA99D7Bf3ifi7D3fAC7D,2021-07-20T16:24:01Z,0,0,付费搜索
7i3FknA99D7Bf3ifi7D3fAC7D,2021-07-20T16:24:24Z,0,0,付费搜索
7i3FknA99D7Bf3ifi7D3fAC7D,2021-07-20T16:27:04Z,0,0,付费搜索
7i3fCABDfDiB93nnh7E777Ffh,2021-07-30T11:13:16Z,1,6.5,付费搜索
7i3fChhAn007AoDhkEknA09hC,2021-07-10T15:49:23Z,1,7.5,B站
7i3fFo9ok9F7kofiAnEEFhDA0,2021-07-01T23:16:48Z,0,0,B站
7i3fo9h3n99inBi9knk9f7CF7,2021-07-29T11:16:49Z,0,0,付费搜索
7i3fo9h3n99inBi9knk9f7CF7,2021-07-29T11:17:27Z,1,6,付费搜索
7i3foAhDhEDBfEEE3Co0k799k,2021-07-15T10:51:23Z,1,7.5,付费搜索
7i3h9i9000DCBohE3h3koCf9f,2021-07-19T17:03:04Z,0,0,抖音
7i3hBihhooiEfAFEooDhCi0n3,2021-07-02T09:36:03Z,0,0,抖音
7i3hhn077B0Eh3hDkn0hCiDio,2021-07-03T11:46:28Z,0,0,付费搜索
7i3hhn077B0Eh3hDkn0hCiDio,2021-07-03T12:56:25Z,0,0,付费搜索
7i3hhn077B0Eh3hDkn0hCiDio,2021-07-05T11:36:04Z,0,0,B站
7i3hkCkkAkD9Ai9EAfED0FF7f,2021-07-08T18:38:50Z,0,0,付费搜索
7i3hkCkkAkD9Ai9EAfED0FF7f,2021-07-20T21:44:41Z,0,0,小红书
7i3i3BFEEC9F3fCik0fniDEfE,2021-07-20T19:30:55Z,0,0,付费搜索
7i3iD3DEonBC9h7fohi09ihD0,2021-07-03T00:08:16Z,0,0,B站
7i3iD3DEonBC9h7fohi09ihD0,2021-07-03T21:05:03Z,0,0,B站
7i3iFAiBfDhoEfh00AE99f7n0,2021-07-20T19:22:22Z,0,0,付费搜索
7i3iFAiBfDhoEfh00AE99f7n0,2021-07-20T19:22:53Z,0,0,付费搜索
7i3iinBkB7EB0AnC9fkDnE003,2021-07-03T20:55:00Z,0,0,付费搜索
7i3iokn993Fh3FEnkBh903fE9,2021-07-04T22:18:03Z,0,0,B站
7i3iokn993Fh3FEnkBh903fE9,2021-07-15T14:26:40Z,0,0,B站
7i3kB90C3nk9DDoifE39E09oE,2021-07-16T21:26:44Z,0,0,抖音
7i3kB90C3nk9DDoifE39E09oE,2021-07-21T16:19:38Z,0,0,抖音
7i3kn9nDkAo7B3Akffkko9iBF,2021-07-13T18:18:12Z,0,0,付费搜索
7i3kn9nDkAo7B3Akffkko9iBF,2021-07-13T18:19:17Z,0,0,付费搜索
7i3nknCBkFDfkf9BFFEi0AA70,2021-07-11T07:50:08Z,0,0,小红书
7i3no3i3if3k73k7DnfFf99n7,2021-07-03T07:28:12Z,0,0,付费搜索
7i3no3i3if3k73k7DnfFf99n7,2021-07-03T07:37:16Z,0,0,付费搜索
7i3oDCF7nfo0DfCo399fB9EDA,2021-07-07T22:25:46Z,0,0,B站
7i3oDhkBok7hoEC0h93f7hi7h,2021-07-16T12:44:39Z,0,0,抖音
7i3oDhkBok7hoEC0h93f7hi7h,2021-07-16T12:44:47Z,0,0,抖音
7i3oDhkBok7hoEC0h93f7hi7h,2021-07-20T19:40:08Z,0,0,付费搜索
7i3oDhkBok7hoEC0h93f7hi7h,2021-07-23T09:54:14Z,0,0,B站
7i3oDhkBok7hoEC0h93f7hi7h,2021-07-26T08:17:00Z,0,0,付费搜索
7i700Dfnk7FfF0koCkiBhfkkF,2021-07-16T09:52:50Z,1,6.5,小红书
7i70AFh00f3hnf7C3A7070oko,2021-07-13T16:32:32Z,0,0,B站
7i70BkE0Ak93kChFAF3fFFE9B,2021-07-16T19:35:58Z,0,0,抖音
7i70BkE0Ak93kChFAF3fFFE9B,2021-07-22T18:40:01Z,0,0,抖音
7i70BkE0Ak93kChFAF3fFFE9B,2021-07-28T19:22:29Z,0,0,抖音
7i70CFkDnFDoBBooCh7iAF3ih,2021-07-02T11:00:10Z,0,0,B站
7i70CFkDnFDoBBooCh7iAF3ih,2021-07-18T08:07:48Z,0,0,小红书
7i733oB3Ff9oECE0B9D0B9Bik,2021-07-22T09:43:19Z,0,0,快手
7i733oB3Ff9oECE0B9D0B9Bik,2021-07-22T09:46:08Z,0,0,快手
7i737EDnffih3n33fiDBEoAE7,2021-07-04T11:13:04Z,0,0,付费搜索
7i73ikED7EE0EkoCD3C93ii9o,2021-07-21T18:33:02Z,0,0,快手
7i77079i0f9hkoAn7iCoiA3EA,2021-07-01T18:20:46Z,0,0,小红书
7i77079i0f9hkoAn7iCoiA3EA,2021-07-01T18:27:51Z,0,0,小红书
7i77079i0f9hkoAn7iCoiA3EA,2021-07-04T17:22:04Z,0,0,付费搜索
7i77079i0f9hkoAn7iCoiA3EA,2021-07-09T19:37:01Z,1,4,付费搜索
7i779hEAfokBC99A3Bhfii9fo,2021-07-07T15:22:39Z,0,0,付费搜索
7i779hEAfokBC99A3Bhfii9fo,2021-07-14T14:55:13Z,0,0,付费搜索
7i779hEAfokBC99A3Bhfii9fo,2021-07-26T11:58:49Z,0,0,付费搜索
7i77no3FE9B0AFFkhkBfAB3fi,2021-07-07T22:27:50Z,0,0,付费搜索
